True Values,Predictions
0.5084153413772583,0.5056797862052917
0.24579231441020966,0.25990521907806396
0.1460658460855484,0.1526631861925125
0.34831392765045166,0.3400300145149231
0.20785832405090332,0.2075876146554947
0.34831392765045166,0.36609208583831787
0.19803541898727417,0.18070544302463531
0.3033721148967743,0.3109235167503357
0.22191385924816132,0.23534996807575226
0.18819254636764526,0.19693370163440704
0.19240522384643555,0.20162124931812286
0.2963443398475647,0.3104017376899719
0.4410126507282257,0.4397047758102417
0.5084153413772583,0.502137303352356
0.34128615260124207,0.31432032585144043
0.42555955052375793,0.43272000551223755
0.2233114391565323,0.2363842874765396
0.1938227415084839,0.20382948219776154
0.7233213782310486,0.6759230494499207
0.23455187678337097,0.3089897036552429
0.24718987941741943,0.25809115171432495
0.22191385924816132,0.22412265837192535
0.42134687304496765,0.4446769952774048
0.3103998899459839,0.32438910007476807
0.1938227415084839,0.19264216721057892
0.7275341153144836,0.7357656359672546
0.3427037000656128,0.3449079394340515
0.2991594672203064,0.304329514503479
0.2738834321498871,0.2838326096534729
0.16994430124759674,0.17699845135211945
0.1460658460855484,0.15236110985279083
0.37077486515045166,0.3740462064743042
0.15588875114917755,0.14887668192386627
0.679777204990387,0.7030882239341736
0.2808912694454193,0.29181909561157227
0.2837063670158386,0.2837349772453308
0.5182582139968872,0.5209799408912659
0.7752709984779358,0.8102374076843262
0.2991594672203064,0.31009238958358765
0.2514025568962097,0.2565598487854004
0.1896100789308548,0.2072848230600357
0.219098761677742,0.23896493017673492
0.1460658460855484,0.15788735449314117
0.5786531567573547,0.6031023859977722
0.4817417562007904,0.4871179461479187
0.18539740145206451,0.18980421125888824
0.2935292422771454,0.30061203241348267
0.4367999732494354,0.44535744190216064
0.3834328353404999,0.4284169673919678
0.1165771558880806,0.1249711662530899
0.21488609910011292,0.22165264189243317
0.4676862061023712,0.47664588689804077
0.21348853409290314,0.21981222927570343
0.2851039171218872,0.27713537216186523
0.3665621876716614,0.3923678994178772
0.26543813943862915,0.28208523988723755
0.255615234375,0.2447880655527115
0.7345418930053711,0.7745361328125
0.11376205086708069,0.11602343618869781
0.3061872124671936,0.338722825050354
0.27246591448783875,0.28141307830810547
0.4831393361091614,0.44799304008483887
0.19661788642406464,0.205962672829628
0.7317467331886292,0.7063100337982178
0.21348853409290314,0.22287137806415558
0.08145826309919357,0.09393812716007233
0.1432507485151291,0.15173019468784332
0.15730628371238708,0.16917432844638824
0.4101064205169678,0.4239933490753174
0.744384765625,0.763237714767456
0.26404058933258057,0.25004351139068604
0.1783696413040161,0.17506970465183258
0.3300457298755646,0.3397427797317505
0.5505620241165161,0.5259733200073242
0.2162836641073227,0.22108031809329987
0.08145826309919357,0.080743208527565
0.5674127340316772,0.5393536686897278
0.4044961929321289,0.4226095676422119
0.300557017326355,0.2716739773750305
0.4522531032562256,0.4602084159851074
0.4030786156654358,0.4173288345336914
0.28652146458625793,0.2981402277946472
0.6067442297935486,0.5883351564407349
0.41431909799575806,0.42800259590148926
0.20083054900169373,0.20319510996341705
0.20927585661411285,0.1964714080095291
0.37780264019966125,0.40520960092544556
0.4999900162220001,0.4944338798522949
0.255615234375,0.2630072832107544
0.32303792238235474,0.3334547281265259
0.12640006840229034,0.13482274115085602
0.3258330523967743,0.3312969207763672
0.1755545288324356,0.17723681032657623
0.20364564657211304,0.1881880909204483
0.3623495101928711,0.36175400018692017
0.2851039171218872,0.29606181383132935
0.34128615260124207,0.37895017862319946
0.2598279118537903,0.2760925889015198
0.16854672133922577,0.16647006571292877
0.7036556005477905,0.6967383027076721
0.3567392826080322,0.3652137517929077
0.51123046875,0.4894722104072571
0.16573162376880646,0.16126848757266998
0.17697206139564514,0.18123312294483185
0.28230878710746765,0.29029977321624756
0.3441012501716614,0.34608888626098633
0.16712918877601624,0.17145223915576935
0.255615234375,0.25143909454345703
0.16573162376880646,0.17972280085086823
0.6235949397087097,0.6348544359207153
0.2837063670158386,0.29309481382369995
0.18397988379001617,0.1988207846879959
0.5730229616165161,0.5745383501052856
0.6067442297935486,0.626528263092041
0.2851039171218872,0.284692645072937
0.28230878710746765,0.2916144132614136
0.19943298399448395,0.19462789595127106
0.15167608857154846,0.17974598705768585
0.20083054900169373,0.2157634049654007
0.34971150755882263,0.35613518953323364
0.35534170269966125,0.38278889656066895
0.2514025568962097,0.2674586772918701
0.15588875114917755,0.16078056395053864
0.16854672133922577,0.16015376150608063
0.24297721683979034,0.2423797994852066
0.5322937965393066,0.5389279127120972
0.321620374917984,0.3344247341156006
0.019665779545903206,0.04639936983585358
0.5603849291801453,0.5289661884307861
0.1320102959871292,0.1408071666955948
0.21348853409290314,0.22511477768421173
0.6446582674980164,0.6760611534118652
0.26122546195983887,0.26120907068252563
0.4129214882850647,0.39192360639572144
0.504202663898468,0.5186672806739807
0.4452252984046936,0.44875645637512207
0.47613152861595154,0.4927847385406494
0.19100764393806458,0.18422771990299225
0.3300457298755646,0.32151317596435547
0.3567392826080322,0.4209577441215515
0.33707350492477417,0.3654292821884155
0.30195459723472595,0.31892794370651245
0.6980254054069519,0.6861401796340942
0.42274442315101624,0.42776405811309814
0.1825823038816452,0.27040815353393555
0.28230878710746765,0.2934052348136902
0.702238142490387,0.7291586399078369
0.5014075636863708,0.5177044868469238
0.53792405128479,0.5437934398651123
0.3651646077632904,0.3890513777732849
0.34971150755882263,0.35321056842803955
0.5702278017997742,0.555145263671875
0.7457823157310486,0.7562097311019897
0.5084153413772583,0.5025409460067749
0.5631999969482422,0.5924171805381775
0.24579231441020966,0.26168763637542725
0.39185816049575806,0.46853411197662354
0.47613152861595154,0.4659770131111145
0.2528001368045807,0.25935661792755127
0.2851039171218872,0.28991812467575073
0.38201528787612915,0.3688719868659973
0.3539241850376129,0.32546746730804443
0.2949467897415161,0.2995288372039795
0.1390380710363388,0.14198018610477448
0.504202663898468,0.5047110915184021
0.38061773777008057,0.39470529556274414
0.42555955052375793,0.4516857862472534
0.3441012501716614,0.3468257188796997
0.46207597851753235,0.401164710521698
0.18819254636764526,0.19397564232349396
0.18679498136043549,0.1908114105463028
0.21067343652248383,0.21958328783512115
0.4157366156578064,0.4176229238510132
0.21488609910011292,0.23166252672672272
0.3328608274459839,0.32457423210144043
0.2808912694454193,0.283272385597229
0.1418531835079193,0.13581843674182892
0.24437478184700012,0.24149943888187408
0.3441012501716614,0.3714931607246399
0.25000500679016113,0.262428879737854
0.4016810655593872,0.39976465702056885
0.17275939881801605,0.18806888163089752
0.4494379758834839,0.4457932114601135
0.08145826309919357,0.09210015833377838
0.5028051137924194,0.512231707572937
0.4087088704109192,0.40132206678390503
0.3721923828125,0.3803524374961853
0.27809610962867737,0.26950526237487793
0.5674127340316772,0.576264500617981
